@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute Class {1,2}

@data
0.02,0.08,0.1,0.0,0.27,0.07,0.0,0.0,0.14,0.0,0.0,0.05,0.0,0.02,0.01,0.02,0.0,0.01,0.05,0.0,0.04,0.0,0.0,0.0,0.48,0.49,0.04,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.01,0.45,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.02,0.221,0.152,0.056,0.0,0.004,0.0,2.63,38.0,3086.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,1.052,0.0,0.0,1.0,1.0,6.0,1
0.54,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.54,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.27,1.08,0.0,0.81,0.0,0.0,0.0,0.81,0.81,0.0,1.08,0.0,0.54,0.0,0.0,0.27,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.039,0.318,0.079,0.0,0.0,0.0,4.971,76.0,517.0,1
0.33,0.0,0.66,0.0,0.22,0.0,0.0,0.0,0.44,0.11,0.0,0.33,0.0,0.0,0.0,0.55,0.0,0.0,1.76,0.0,1.1,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.367,0.193,0.077,2.559,75.0,389.0,2
0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666,1.111,0.222,0.0,0.0,2.826,8.0,65.0,1
0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0,3.31,0.0,0.0,0.0,2.64,1.98,1.32,0.66,0.66,0.66,0.66,0.66,0.0,0.66,0.66,0.66,0.0,0.0,0.66,0.66,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.293,0.0,0.0,0.0,0.0,3.968,34.0,127.0,1
0.64,0.0,0.25,0.0,0.0,0.38,0.0,0.0,0.0,0.25,0.64,0.25,1.03,0.0,0.0,0.77,0.9,0.12,1.93,0.0,0.51,0.12,0.12,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.161,0.0,1.082,0.299,0.092,5.274,146.0,981.0,2
0.33,0.0,0.67,0.0,0.22,0.0,0.0,0.0,0.44,0.11,0.0,0.33,0.0,0.0,0.0,0.56,0.0,0.0,1.79,0.0,1.12,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.0,0.392,0.176,0.078,2.606,75.0,391.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.105,0.105,0.0,0.0,0.0,1.0,1.0,30.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.188,0.0,3.545,21.0,78.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.0,7.0,1
0.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,1.22,0.0,0.0,0.0,1.22,0.61,3.06,0.61,0.61,0.61,0.61,0.61,0.0,0.61,0.61,0.61,1.84,0.0,0.61,0.61,0.0,0.0,1.84,0.0,1.84,0.0,0.0,0.0,0.0,0.189,0.094,0.0,0.0,0.094,2.283,13.0,169.0,1
0.36,0.36,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.72,0.0,0.36,0.0,1.08,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.72,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.636,12.0,54.0,1
0.0,0.0,0.55,0.0,0.22,0.22,0.11,0.0,0.11,0.22,0.0,0.33,0.33,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.035,0.124,0.0,1.98,14.0,305.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1
0.17,0.0,0.68,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,4.8,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.17,0.0,0.0,0.0,0.032,0.0,0.065,0.0,0.0,1.189,5.0,69.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.86,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,3.26,42.0,75.0,1
0.0,0.0,0.77,0.0,0.38,0.38,0.38,0.0,0.0,0.77,0.38,0.38,0.0,0.0,0.0,0.77,0.77,0.77,2.31,0.0,1.15,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.127,0.255,0.51,0.0,0.0,3.685,62.0,258.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.159,0.0,0.0,1.45,7.0,74.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,4.16,4.16,4.16,4.16,4.16,4.16,4.16,0.0,4.16,4.16,4.16,0.0,0.0,0.0,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142,0.0,0.0,0.0,0.0,3.333,11.0,30.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,1.153,3.0,15.0,1
4.54,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,0.0,9.09,0.0,0.0,4.54,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.076,0.0,0.0,1.428,4.0,10.0,2
0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.33,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.174,0.0,0.0,2.071,47.0,116.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,1.56,1.56,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0,0.0,0.0,0.0,3.0,11.0,81.0,1
0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.13,0.13,0.13,1.67,0.26,0.33,0.0,0.13,0.13,0.0,0.0,0.06,0.06,0.0,0.0,0.0,2.54,0.13,0.0,0.0,0.2,0.26,0.13,0.0,0.0,0.0,0.06,0.2,0.13,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.131,0.0,0.0,0.0,0.0,1.997,20.0,787.0,1
0.0,0.0,0.34,0.0,0.0,0.0,0.34,0.0,0.0,0.34,0.0,0.34,0.0,0.0,0.0,0.68,0.34,0.34,0.68,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.393,0.0,0.224,0.056,0.0,2.257,17.0,158.0,2
0.0,0.0,0.89,0.0,1.79,0.44,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,1.34,0.0,0.0,2.24,0.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,2.25,12.0,144.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.112,0.0,0.224,0.224,0.0,1.542,15.0,108.0,1
0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.132,0.0,0.0,0.0,0.0,1.857,15.0,117.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,1.94,0.0,1.94,0.0,1.94,0.0,1.94,1.94,0.0,0.0,0.147,0.147,0.294,0.0,0.0,0.0,1.789,12.0,68.0,1
0.0,0.0,0.15,0.0,0.3,0.0,0.15,0.0,0.61,0.0,0.3,0.0,0.0,0.0,0.0,0.92,0.0,1.53,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.732,0.753,0.02,5.058,45.0,1128.0,2
0.13,0.27,0.83,0.0,0.13,0.13,0.0,0.83,0.41,0.13,0.0,0.55,0.27,0.13,0.41,0.13,0.13,0.27,4.31,0.13,2.08,0.0,0.13,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.025,0.0,0.379,0.05,0.0,2.329,15.0,219.0,2
0.0,0.0,0.71,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.055,0.0,0.0,15.333,54.0,138.0,1
0.51,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.34,0.17,0.0,2.07,0.0,0.0,0.0,0.17,0.0,0.0,2.24,0.0,1.03,0.0,0.0,0.0,0.34,0.69,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.17,0.34,0.0,0.0,0.0,0.0,0.466,0.248,0.0,0.0,0.0,0.062,2.926,48.0,319.0,1
0.29,0.58,0.58,0.0,0.87,0.0,0.58,0.0,0.0,1.16,0.0,0.87,0.0,0.0,0.0,0.0,0.87,0.0,2.62,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.271,0.0,1.67,14.0,162.0,2
0.1,0.1,0.71,0.0,0.6,0.3,0.4,0.1,1.42,0.81,0.1,0.5,0.0,0.0,0.0,0.1,0.0,1.01,2.23,0.5,2.03,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.977,0.397,0.033,3.166,56.0,1045.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,1.541,4.0,37.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,5.88,0.0,5.88,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.763,0.0,0.0,0.0,0.0,2.285,10.0,16.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,7.14,3.57,0.0,3.57,0.0,3.57,3.57,0.0,0.0,0.0,3.57,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.0,0.239,0.0,0.0,1.687,10.0,27.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.91,0.0,0.175,0.0,0.0,0.0,0.0,1.0,1.0,18.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,1.98,3.97,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.0,2.531,30.0,81.0,1
0.0,0.0,0.76,0.0,0.76,0.0,0.5,0.5,0.0,1.01,0.0,0.25,1.52,0.0,0.76,0.0,0.0,1.52,2.03,0.0,1.52,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.412,0.412,0.0,2.441,19.0,249.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.86,0.86,0.86,1.73,0.86,0.86,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.0,0.0,0.0,0.0,1.74,11.0,47.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.124,0.124,0.0,0.0,0.0,0.0,1.8,8.0,45.0,1
0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.196,0.098,0.0,0.098,0.0,0.0,1.312,6.0,63.0,1
0.5,0.46,0.34,0.0,0.15,0.03,0.0,0.19,0.57,0.65,0.3,0.73,0.65,1.27,0.03,0.23,0.42,0.0,3.08,0.0,1.34,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.011,0.077,0.0,0.335,1.281,0.125,7.202,595.0,2413.0,2
0.0,0.0,0.0,0.0,0.82,0.0,0.0,1.65,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,1.65,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.113,0.0,0.0,1.25,4.0,50.0,2
0.0,0.0,0.47,0.0,0.47,0.47,0.47,0.0,0.0,2.38,0.0,0.95,0.47,0.0,0.0,0.0,0.47,0.0,1.9,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.0,0.621,0.799,0.088,36.642,148.0,513.0,2
0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.22,7.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.24,0.0,0.28,5.397,43.0,448.0,1
0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,2.417,33.0,162.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,1.72,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.058,5.0,35.0,1
0.39,0.0,0.0,0.0,0.0,0.39,0.79,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.39,0.0,2.37,0.0,2.76,0.0,1.18,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.612,0.183,0.0,2.678,13.0,75.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333,2.0,4.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1
0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.082,0.414,0.0,0.0,0.0,0.0,3.34,7.0,167.0,1
0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.34,0.0,0.0,0.11,0.81,0.05,0.11,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.23,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.107,0.0,0.0,0.053,0.0,1.864,32.0,910.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.222,2.0,11.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,1.909,5.0,42.0,1
